,category,item,quantity,price,payment_method,card_type,shopping_mall,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
7851,1,9,0.45443740232561997,0.24684740688964912,3,1,51,28,7,2,2,54.0,1.087406975732547,-1.5849913565564304,0.9882688056694595,0.04616732419146003,1.3270047177262747,1.2988338896779734,1.6522978292600228,-0.06451739463496127
1452,0,5,0.45443740232561997,-0.25887183232520866,7,3,12,24,17,3,1,56.0,-0.6322049070612276,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,-0.6151606458208093,-0.8978191127570821,-0.6070835007254121,-0.6236283535923591
319,3,6,0.45443740232561997,2.5620358075959864,1,0,45,32,20,3,0,45.0,-0.6894616845127406,0.8214068336780322,0.9882688056694595,-1.6680508620353316,0.20033963224092097,0.641537892388722,-1.049642730310188,-0.3987563221738343
8593,2,11,0.45443740232561997,-0.8999128728174455,3,1,6,32,20,3,2,42.0,0.3411603096144939,-0.5536778464559464,0.9882688056694595,0.38901096143681835,-1.605300680451449,-0.5635047693082388,0.2267912581764288,1.4959863266341937
3333,1,1,0.45443740232561997,0.16917023999326844,7,3,9,14,5,3,0,57.0,-1.7334435933786614,0.13386449361104288,0.9882688056694595,0.663285871233105,-0.03775444102344371,0.023906308728994484,-0.02476872495597015,-0.035171791816755324
1922,0,0,-0.4373157419554242,-0.43384987143916115,2,3,20,12,26,3,2,57.0,0.2972634469016672,-0.8974490164894412,-1.0118704488730614,-0.15953885815575497,-1.459790947586759,0.3431103993665907,0.1324562645017792,-0.6236283535923591
5865,1,4,0.45443740232561997,-0.7960707654928102,7,3,41,34,9,3,0,27.0,0.6007243673946863,-1.2412201865229358,0.9882688056694595,-1.393775952239045,0.21844938191727917,1.6954780259732112,-0.7235464558793004,1.0683595365011165
9528,2,8,-1.3290688862364683,-0.7306584144221737,2,0,41,34,9,3,1,28.0,-0.9261230313123278,-0.20990667642245178,0.9882688056694595,-0.022401403257611637,1.0451103196632765,0.8341936157321233,-0.19946315768680267,0.8775786609444173
3685,1,1,-1.3290688862364683,-0.9906725099279535,8,3,9,14,5,3,0,50.0,0.07968769258591774,-0.5536778464559464,-1.0118704488730614,0.9375607810293917,0.11084377628217536,0.7378657540604227,0.5622045690196273,-0.6236283535923591
4275,2,8,-1.3290688862364683,-0.73515551355828,1,0,27,42,4,3,2,57.0,1.1236696014518386,0.4776356636445376,0.9882688056694595,-1.59948213458626,-1.1745974865982232,-0.36140513795780804,-1.0205269915217159,0.889306840745486
4889,2,11,0.45443740232561997,-0.8651625613111699,1,0,2,35,23,0,1,60.0,-1.3899029286695832,1.5089491737450216,-1.0118704488730614,-0.7766574051974,-0.4327996781495772,-1.0357001696597123,-0.806129278624785,-0.6236283535923591
5225,1,1,0.45443740232561997,0.5869916324569585,2,2,25,31,18,3,2,56.0,0.012888118892485867,-0.8974490164894412,0.9882688056694595,-0.8452261326464716,0.13569203746601546,-0.8336005383092817,-0.3916270336907186,-0.1647285790064725
7472,1,4,1.3461905466066642,-0.047099345734023315,8,0,21,33,12,3,1,26.0,-1.3612745399438269,-0.20990667642245178,0.9882688056694595,0.8689920535803201,0.6734392943287214,-0.18574844902705984,0.2547423674133619,0.06553785592808276
3605,3,7,-0.4373157419554242,2.2893480690702708,2,2,47,16,21,3,2,55.0,-0.8020666801673829,1.165178003711527,0.9882688056694595,0.3204422339877467,1.6913756889277243,-0.9488162159950413,-0.44403536350996836,-0.38172365751835435
1052,3,3,-0.4373157419554242,1.164664457849516,9,2,5,13,13,2,2,26.0,1.3526967112578907,1.5089491737450216,-1.0118704488730614,0.18330477908960335,1.099579954348756,-1.3454603522902793,-0.5393232359086043,-0.6236283535923591
4156,0,5,0.45443740232561997,-1.0691673312127172,0,3,2,35,23,0,1,47.0,-0.02910018457195702,1.165178003711527,-1.0118704488730614,-0.022401403257611637,-0.8642048002848324,0.8851907189700825,-0.5488520231484679,-0.6236283535923591
9676,1,1,-0.4373157419554242,0.10907264244712099,6,2,16,1,10,3,2,41.0,-1.5654903795208899,1.165178003711527,0.9882688056694595,-0.5023824954011133,0.38971988273244706,0.9947400518516244,-0.6955953466423673,-0.010264474056601549
99,0,2,1.3461905466066642,-1.0875645549513338,6,2,15,47,8,2,1,34.0,-0.055820014049329764,0.8214068336780322,0.9882688056694595,0.9375607810293917,0.12986603272517175,0.1598985840302189,-0.16452427114063628,3.277860206165307
7508,2,11,-1.3290688862364683,-0.5622216104152851,4,2,2,35,23,0,2,54.0,0.7305063962847824,-1.5849913565564304,-1.0118704488730614,-0.2966763130538983,1.4668990243347293,0.04657168794586522,1.128214531067525,-0.6236283535923591
1456,2,11,-1.3290688862364683,-0.8884657113800841,2,1,33,22,4,3,2,29.0,0.5797302156624649,-1.2412201865229358,0.9882688056694595,1.2118356908256784,1.6921478100379566,1.1212884191458192,1.931808921629355,1.4385330729591275
7688,3,7,-0.4373157419554242,-0.8590301533982978,5,3,35,15,6,1,0,38.0,1.383233659232031,0.8214068336780322,-1.0118704488730614,-0.022401403257611637,-1.144203991986351,-0.2348567706636131,-0.49062054557152374,-0.6236283535923591
4004,2,8,0.45443740232561997,-0.6170044544369431,8,2,34,2,26,3,0,65.0,1.022515961287499,1.165178003711527,-1.0118704488730614,-0.6395199502992567,-0.2726898370186763,-0.8959303311556762,-0.7375220104977671,-0.6236283535923591
6866,0,5,-1.3290688862364683,-0.2241215208189332,1,0,41,34,9,3,1,63.0,0.7133293630493286,-0.8974490164894412,0.9882688056694595,0.251873506538675,0.3387598894571143,0.7378657540604227,0.44690624341727786,0.17780609096282746
4509,0,0,-1.3290688862364683,-0.4309880810798208,0,2,0,28,11,2,2,30.0,-0.8936775240898037,-1.2412201865229358,0.9882688056694595,-0.570951222850185,1.4849385811828846,-0.21030260984533647,0.11498682122869598,0.3662474612903946
3299,1,9,1.3461905466066642,-1.0335993653180586,2,1,36,34,9,3,2,70.0,-0.5615882148710282,-0.5536778464559464,0.9882688056694595,1.3489731457238217,-1.622146959220154,-1.3756808579127735,0.8137645521520263,2.518278362672664
3799,0,5,0.45443740232561997,-1.075708566319781,2,1,52,29,28,3,0,29.0,-0.36309805303911635,-1.5849913565564304,0.9882688056694595,-1.4623446796881168,-1.3029801693813963,0.39599628420595573,-0.6536686827869674,3.081089478803616
4281,0,0,-1.3290688862364683,-0.22820979276084788,4,2,54,0,14,3,1,37.0,1.5759981433187915,1.165178003711527,0.9882688056694595,-1.0509323149936867,1.1937787297970988,-0.7316063318333634,-0.8633020020639666,0.18083265608576993
9051,2,11,-1.3290688862364683,-1.1521592516335872,8,3,9,14,5,3,1,33.0,0.13694447003743077,1.5089491737450216,-1.0118704488730614,-0.570951222850185,-1.009854918805928,1.538709153056522,-0.7489565551856034,-0.6236283535923591
6462,1,9,-0.4373157419554242,-0.4375293161868844,7,3,56,25,7,2,1,54.0,0.2342809917050029,-0.8974490164894412,-1.0118704488730614,0.1147360516405317,1.7402298973569688,-1.5400048572350864,0.3420895837787783,-0.6236283535923591
7912,0,2,0.45443740232561997,-0.11946175910591483,0,3,12,24,17,3,0,37.0,-1.4166227581469562,-0.5536778464559464,-1.0118704488730614,-0.022401403257611637,-0.47280959022525165,-0.28207631069876044,-0.02476872495597015,-0.6236283535923591
1414,3,10,-0.4373157419554242,0.5677767543299591,4,2,17,5,16,3,0,66.0,-1.655192664194927,0.13386449361104288,0.9882688056694595,0.251873506538675,0.6498545040525343,-0.4822871604477853,-0.20445442719339788,-0.1600347184176724
540,0,5,-1.3290688862364683,-0.8896921929626586,7,3,2,35,23,0,1,69.0,0.018613796637637167,0.8214068336780322,0.9882688056694595,-1.4623446796881168,0.05532124917365184,0.9758522358375654,-0.979764957217855,1.4445393683762677
5815,3,10,1.3461905466066642,0.012180597423740905,9,3,3,3,29,3,0,56.0,-0.35546381604558125,-0.5536778464559464,-1.0118704488730614,0.3204422339877467,1.3500981582050409,0.911633661389765,0.18486459432102895,-0.6236283535923591
8199,0,5,-1.3290688862364683,-0.09738509061957508,8,2,1,30,9,3,0,59.0,-1.607478682985333,-0.5536778464559464,-1.0118704488730614,1.4175418731728935,-0.3209825028222974,0.4356606978354795,0.8556912160074259,-0.6236283535923591
3680,2,11,-0.4373157419554242,-0.9256689860515087,1,0,18,44,25,2,1,55.0,-1.6971809676593699,1.5089491737450216,-1.0118704488730614,-0.36524504050296996,-0.07867685986575629,0.4507709506467267,-0.6917838317464218,-0.6236283535923591
754,1,4,-1.3290688862364683,0.31553037551381735,4,2,2,35,23,0,1,25.0,-1.1360645486345422,1.165178003711527,0.9882688056694595,1.28040441827475,-0.7267672426634804,0.8625253397532118,-0.15054871652216953,-0.08812992382169901
4196,3,6,1.3461905466066642,2.4124050545219053,2,3,37,23,26,3,0,56.0,1.1351209569421412,0.4776356636445376,-1.0118704488730614,-0.43381376795204163,1.0116283406104754,-0.5918364933293272,-0.5750561880580928,-0.6236283535923591
2650,0,2,1.3461905466066642,-0.7302495872279824,8,0,42,45,19,3,1,25.0,-1.6819124936722998,-0.5536778464559464,-1.0118704488730614,0.5261484163349617,-1.331197686318977,-1.5003404436055625,0.3106445858872283,-0.6236283535923591
4522,1,4,-1.3290688862364683,0.31348623954285976,5,3,39,36,9,3,1,54.0,-0.08635696202347005,0.4776356636445376,-1.0118704488730614,0.1147360516405317,-0.37159153195661554,1.4197159121679506,-0.3654228687810937,-0.6236283535923591
9519,0,0,1.3461905466066642,-0.7371996495292376,8,0,26,20,20,3,2,70.0,-0.5100571151646665,-0.20990667642245178,0.9882688056694595,1.6232480555201083,-1.2171343404892034,0.8587477765503999,0.6390701194211935,0.8946986268977948
3118,3,7,-1.3290688862364683,-0.1922329996719979,2,0,50,6,9,3,1,29.0,0.6427126708591292,1.165178003711527,0.9882688056694595,-0.36524504050296996,-1.554551265660725,0.8247497077250938,-0.6536686827869674,0.15495817916629792
3728,1,9,-0.4373157419554242,0.3805338993902621,8,2,21,33,12,3,0,29.0,-0.48715440418406125,-0.20990667642245178,0.9882688056694595,-0.982363587544615,-0.05958441059455724,-0.019535668103341095,-0.688607569333134,-0.10871108174616964
3886,1,4,-0.4373157419554242,0.2852771631436479,4,2,55,27,4,3,0,63.0,-0.0023803550945842747,0.8214068336780322,-1.0118704488730614,0.251873506538675,1.688006433173983,0.35066552577221427,-0.397450181448413,-0.6236283535923591
7107,0,0,0.45443740232561997,-0.834500521746809,4,2,5,13,13,2,1,52.0,-0.4661602524518398,1.5089491737450216,-1.0118704488730614,-0.36524504050296996,-0.6400790998328524,-0.5616159877068329,-0.6917838317464218,-0.6236283535923591
8068,3,10,0.45443740232561997,-0.40155252309803446,5,3,41,34,9,3,1,56.0,1.2534516303419347,-0.5536778464559464,0.9882688056694595,0.251873506538675,-0.14241194787402384,-0.5937252749307331,0.1429379304656291,0.334201121959658
7325,0,5,0.45443740232561997,-0.4052319678457577,6,2,45,32,20,3,1,41.0,-0.5940337220935522,0.13386449361104288,0.9882688056694595,-0.2966763130538983,0.5435123693250837,0.641537892388722,-0.44403536350996836,0.3380929798738648
8483,0,0,1.3461905466066642,-0.5311507436567328,0,2,57,41,4,3,2,20.0,-1.613204360730484,-0.8974490164894412,-1.0118704488730614,0.9375607810293917,0.8581868181588534,-1.4644535931788505,0.9709895416097756,-0.6236283535923591
8767,3,10,-0.4373157419554242,0.7746433145908466,7,3,30,8,21,3,0,51.0,0.8602884251748787,-0.8974490164894412,0.9882688056694595,-0.9137948600955433,-0.5368254495463309,-0.2934090003071958,-0.44403536350996836,-0.2060214620754632
6500,0,2,-1.3290688862364683,-0.6141426640776028,0,3,27,42,4,3,1,26.0,1.5607296693317214,0.4776356636445376,-1.0118704488730614,1.28040441827475,-1.1581021719705327,1.5632633138747987,0.08004793468252941,-0.6236283535923591
8426,1,9,1.3461905466066642,-0.47023549172220264,5,3,48,4,0,3,2,34.0,0.7534091072653877,1.165178003711527,-1.0118704488730614,-0.0909701307066833,-0.16480346007076097,-1.421011616346515,-0.5698153550761679,-0.6236283535923591
7963,3,7,-0.4373157419554242,-0.2192155944886354,6,2,8,7,15,3,0,45.0,-0.2600358536263929,-0.8974490164894412,0.9882688056694595,-0.15953885815575497,-1.089032429018842,-1.0659206752822068,0.1324562645017792,0.17420413840302884
601,3,7,-1.3290688862364683,-0.44774999604167137,8,2,25,31,18,3,0,59.0,0.6866095335719559,-0.5536778464559464,0.9882688056694595,-0.0909701307066833,0.7786583438049252,-0.21785773625096003,-0.06669538881137001,0.38547290345533675
9249,1,9,1.3461905466066642,0.07963708446533464,1,0,40,27,4,3,1,70.0,0.3125319208887374,-0.5536778464559464,-1.0118704488730614,-1.0509323149936867,-1.1978313127333955,0.42432800822704414,-0.6536686827869674,-0.6236283535923591
8919,3,7,1.3461905466066642,2.1519821318219345,8,3,29,11,4,3,0,21.0,-0.513874233661434,-0.5536778464559464,-1.0118704488730614,0.38901096143681835,0.5051870851262795,0.1617873656316248,0.2267912581764288,-0.6236283535923591
6814,0,5,0.45443740232561997,-0.9522427536739547,7,3,48,4,0,3,1,67.0,-0.4947886411775963,0.4776356636445376,0.9882688056694595,1.2118356908256784,1.6324137132372567,-0.8770425151416172,0.05384376977290452,1.8053485604642951
5411,2,11,0.45443740232561997,-0.8156944708140011,2,0,44,39,3,2,2,59.0,1.3813250999836473,1.165178003711527,0.9882688056694595,-0.0909701307066833,-0.4575075536770112,0.24111619289067238,-0.5698153550761679,1.1354242918475137
8747,3,7,1.3461905466066642,0.9945923450658616,5,3,39,36,9,3,1,70.0,-0.8058837986641504,1.5089491737450216,0.9882688056694595,1.4175418731728935,-0.6139673677413595,-1.742104488585517,-0.1962868952735149,-0.24586407736826163
5522,0,0,1.3461905466066642,-0.43262338985658666,0,3,39,36,9,3,1,51.0,-0.6761017697740542,-1.2412201865229358,0.9882688056694595,1.1432669633766066,-0.2389270866530632,1.5500418426649574,1.8619311485370218,0.3680908054521873
1044,0,2,0.45443740232561997,-0.7163494626254722,5,3,29,11,4,3,0,50.0,-1.4967822465790743,0.8214068336780322,-1.0118704488730614,-0.6395199502992567,1.192445066061243,-0.5181740108744973,-0.7002538648485228,-0.6236283535923591
7334,0,2,0.45443740232561997,-0.727387796868642,5,3,24,1,10,3,2,33.0,0.1522129440245009,0.8214068336780322,0.9882688056694595,-0.6395199502992567,1.584682590059259,1.6539248307422816,-0.7002538648485228,0.8691626440444213
1557,0,0,-1.3290688862364683,-0.10024688097891543,3,1,49,28,11,2,0,20.0,1.4843872993963707,1.165178003711527,-1.0118704488730614,0.38901096143681835,0.8642234013843062,1.1118445111387898,-0.4230720315822684,-0.6236283535923591
3739,2,8,0.45443740232561997,-0.6611577914096226,1,0,41,34,9,3,0,65.0,-1.5349534315467497,0.8214068336780322,-1.0118704488730614,-0.022401403257611637,-1.6077574294385517,-0.34251732194374906,-0.49062054557152374,-0.6236283535923591
3522,0,2,0.45443740232561997,-1.045864181143803,1,0,3,3,29,3,0,48.0,0.4575824237659037,-1.2412201865229358,-1.0118704488730614,-1.6680508620353316,-0.9958865459935434,1.538709153056522,-1.0030575482486328,-0.6236283535923591
180,2,8,-0.4373157419554242,-0.9383426290714445,8,2,31,37,4,3,0,24.0,-0.6551076180418328,1.165178003711527,-1.0118704488730614,-1.6680508620353316,0.8846495143913609,-1.1036963073103248,-1.0519719894132658,-0.6236283535923591
2115,3,6,-1.3290688862364683,0.26851524818179745,1,0,43,9,14,3,2,34.0,0.5358333529496382,-1.5849913565564304,-1.0118704488730614,0.9375607810293917,-0.13026858859491547,0.337444054562373,3.0149144045605167,-0.6236283535923591
1699,0,0,-1.3290688862364683,-0.39705542396192806,3,1,23,26,5,3,0,49.0,-0.5367769446420392,1.165178003711527,-1.0118704488730614,1.486110600621965,-1.471232378583838,0.8587477765503999,-0.08765872073906984,-0.6236283535923591
1379,3,10,-1.3290688862364683,0.577997434184746,7,3,53,17,1,0,1,54.0,-1.6761868159271485,0.13386449361104288,-1.0118704488730614,-0.36524504050296996,1.51589361842038,-1.6571093165222517,-0.47398298054953963,-0.6236283535923591
7229,3,3,0.45443740232561997,0.20596468747050137,1,0,16,1,10,3,2,53.0,-0.8058837986641504,0.13386449361104288,0.9882688056694595,-0.2966763130538983,-1.6411692156631499,-0.4105134595943613,-0.44403536350996836,-0.04944701838274034
9143,1,1,-0.4373157419554242,0.6879719494222534,9,0,57,41,4,3,2,52.0,-0.6131193145773899,0.4776356636445376,-1.0118704488730614,0.9375607810293917,-1.2679539481081301,0.06734828556133006,-0.050972889865595034,-0.6236283535923591
618,3,10,0.45443740232561997,0.6356420685657442,5,3,31,37,4,3,1,26.0,-0.9604770977832356,1.165178003711527,0.9882688056694595,-0.6395199502992567,-1.6531721892858524,1.57648478508464,-0.7375220104977671,-0.17619866368946357
3181,0,2,1.3461905466066642,-0.35085795101829115,1,0,37,23,26,3,2,18.0,-1.0425451454637376,0.8214068336780322,0.9882688056694595,1.074698235927535,1.4661269032244972,-1.1603597553525016,-0.1179390890790809,0.28361728253527535
9851,2,8,0.45443740232561997,-1.0184727591329739,8,2,43,9,14,3,1,69.0,0.948082150600532,-0.5536778464559464,-1.0118704488730614,1.5546793280710367,-1.070922679342484,-0.34818366674796675,0.9395445437182257,-0.6236283535923591
1600,2,8,-0.4373157419554242,-0.4538824039545435,6,2,31,37,4,3,2,55.0,1.5015643326318246,1.165178003711527,-1.0118704488730614,1.0061295084784634,0.18644145225673955,-0.008202978494905727,-0.23440204423296926,-0.6236283535923591
5963,3,7,0.45443740232561997,2.101287559742191,8,1,2,35,23,0,0,52.0,1.1904691751452705,-0.8974490164894412,0.9882688056694595,0.5261484163349617,0.6242341217584622,-0.45584421802810277,0.6565395626942769,-0.36839078426241834
1615,1,9,-0.4373157419554242,0.008909979870209153,0,1,25,31,18,3,0,62.0,1.4614845884157655,-0.5536778464559464,0.9882688056694595,-1.3252072247899733,0.27825367154618197,-1.2453549274157667,-0.8213753382085667,0.03628885632947659
5920,3,7,-0.4373157419554242,-0.15789151535991378,3,1,54,0,14,3,1,54.0,0.35261166510479647,0.13386449361104288,-1.0118704488730614,-1.1880697698918299,1.6010375190305433,-0.8675986071345878,-0.8333543850243953,-0.6236283535923591
9591,3,6,-1.3290688862364683,2.027698664787725,4,2,19,21,27,2,1,20.0,-0.849780661376977,0.13386449361104288,-1.0118704488730614,1.6232480555201083,-0.9495592793796048,0.28455816972300796,0.39449791359802805,-0.6236283535923591
3891,3,7,1.3461905466066642,0.8580440622059079,2,2,11,10,22,3,0,37.0,1.005338928052045,1.165178003711527,0.9882688056694595,-1.0509323149936867,1.179178621530888,0.8700804661588353,-0.8633020020639666,-0.22208023792267276
2083,0,2,-1.3290688862364683,-0.06590539666683132,4,2,19,21,27,2,0,52.0,0.4346797127852985,-0.8974490164894412,-1.0118704488730614,1.6918167829691801,-0.5488986159972362,-1.1811363529679664,1.5474811696215232,-0.6236283535923591
4574,1,9,-0.4373157419554242,-0.28053967361735704,7,3,32,19,26,3,1,53.0,-1.6819124936722998,0.13386449361104288,0.9882688056694595,-0.36524504050296996,-1.0417926556382648,-1.456898466773227,-0.47398298054953963,0.22169416768846853
5594,0,2,-1.3290688862364683,-0.24374522614012398,1,0,17,5,16,3,1,48.0,-0.5157827929098178,-0.20990667642245178,-1.0118704488730614,0.8689920535803201,0.6422736786066171,0.6736471796126222,0.2547423674133619,-0.6236283535923591
5121,0,0,-0.4373157419554242,-0.5671275367455827,2,2,2,35,23,0,2,44.0,0.32589183562742374,-0.20990667642245178,0.9882688056694595,-0.15953885815575497,0.6245148930712736,1.3158329240906264,-0.26934093077913573,0.547461670392075
4587,0,0,-1.3290688862364683,-0.75723218204462,3,1,56,25,7,2,0,26.0,-1.5597647017757386,1.165178003711527,-1.0118704488730614,-0.43381376795204163,0.9937993622469291,-0.12908500098488299,-0.6746320147146674,-0.6236283535923591
